artist,id
SAFE NEIGHBOR,d1438670-9ee7-4d84-bc16-e24b53a9f1ae
SAGEINFINITE,314b75dc-7735-4637-8dfa-ffc7ddda2300
SALAM MUSIK,f19e0e32-2615-4c3b-a313-db742f6c2842
SAMUEL ALEXANDER PIETER,ebd51fcb-9f65-437c-a6e8-0a64388557b7
SANDY & PAPO,2e751973-74fd-4f20-8c29-299bb29aafdc
SANGO,150aacdf-a15f-46b8-8a99-25cde68e90de
SAUKRATES,0cdfc946-45f2-4819-bfc9-985c83611555
SAUL WILLIAMS,756cf672-d4ae-4470-a3af-a43d776a211d
SCARY P,6ce3580a-ec53-4621-9f4e-83ac55a03953
SCHIZZOW,c3058ecb-5201-4deb-923e-ff8aaa272cc2
SCRIBE,ff289756-b5c6-4e0c-a183-c098cb8cbf23
SENATORS,33383d87-6378-48d9-93bf-bc42a70fa755
SHAD,15d58b2e-63f9-454b-845b-397dc443f17f
SHADIA MANSOUR,39d9d048-a39c-4e7c-93d2-d827cc2c3782
SHEEQ LUNA,258b895b-b2d4-4dc3-b204-58536bd04a0c
SHIGGA SHAY,b520be21-ec0e-4fda-8dd9-98c2fb3a7369
SHOMORI PASS,49f4f0d3-b0b4-47dd-81e8-fcb1b8014661
SHOW N PROVE,e759106b-ad0d-4dfc-b89e-7af25eb21670
SHUX,3da7c19e-9e09-41c3-8420-d834f6c95f51
SILKSOUNDS,06cdec18-2d80-4d87-9714-0026c6e58b3f
SISTARS,ba5cd5d6-e0d4-4bcb-bf41-3a5c8cbb65d1
SIXX,b5c99cc6-8893-441a-8842-c4d490784ea5
SKARIBAS,338eb447-f2ae-4c24-b589-0f87f840796a
SKEPTA,38474d18-9204-4f60-a137-1fcc6750b869
SKETCH WILLIAMS,9b3b48f3-c96e-45f0-acee-0db3e805f2b1
SKS CREW,43e8db97-70a1-4f35-99d5-329f948e22e2
SKULL N TONES,e9b91ae7-08a7-4364-9fc4-8b00411087aa
SLEEPIN' GIANTZ,f12292db-fd91-4689-aeb3-571287c951dc
SNK,811e050a-d366-4de8-8804-bc4c01bb92b6
SOFA,523bb001-f719-480f-a743-2506fb9e35ac
SOLYSTIK,2673cdc6-a852-4808-8caf-4769319d99a1
SONAONE,97ea668d-9e42-423c-9bad-e79fd20b365d
SOUL KILLER,5aa8becc-8d8c-4991-b6c0-55ec1987e4f3
SSHÄUPTLING,ea5e17a3-61e0-4e61-a77e-49237a015e4a
SSK,9e9ee39a-cb76-45cc-aaaa-4dfb94094dfd
STANZA,f1a4b485-daf5-4aa6-bf4a-79a8c68f362e
STAYBENT KRUNK-A-DELIC,52154aa3-5657-4e71-99a2-fff17cdff2ac
STEADY TEK-NICK,78d1aadb-d6ae-4c4c-90be-7d0b2a293cb8
STF,b95f0f1c-7d72-4d03-ab2b-ec5002ed56e6
STIEBER TWINS,546c5cae-1423-4eae-8a8d-27f7adfc7e9b
STUDIO FLO,91706aa2-4fb3-4ff5-a0fb-814923b0d2c8
STYLAH,92001c20-9618-4a85-b163-e9089a51b1d4
STYLUSTIKS,97d12ce4-6dfe-47c3-91ed-97eeb74f0a3c
SUBOI,95fcca80-b520-4ffd-aef8-aa42df001259
SUCHAR,9cbd5723-4311-489e-9cfd-894946c38871
SUFYVN,5bb43eaa-7d2a-4a81-a447-13b249f1bda0
SUGE,31822e33-6026-4c5f-925b-6c1fc2f390d2
SUHOV,9f1acea7-6245-494e-b639-75f8bcbb9bc6
SUISIDE INFERNO,96586bd1-cc79-4b01-8775-3886c15c27eb
SUPA MOJO,fc2bc47f-cedc-419a-a3dc-522e9a2e8922
SUPAFREAK,a4b2cafc-9b04-4fdc-b88c-bd34243a1154
SUPERCHICK,ebc20f18-95a8-4bc7-b123-e95eaba7044b
SWAY,f76e4bb5-842c-4ece-961b-4c162ad3bb47
SWISS,08743900-002d-4356-b076-5ab47e790768
SYAHEED,3a65bfb4-aed3-4ede-aa00-71033a05cbc4
T-RAPERZY ZNAD WISŁY,ab22791c-43ae-4a36-b4b8-06a7c0597cf6
T‐MINUS,1d01b5f5-182a-4558-a057-2f3a109cdbcf
TACKHEAD,aa04539d-f6e1-4e9b-bee8-d36a99b56c29
TACTMATIC,86212dd6-dd4b-41cd-ae28-585699f1e0b4
TAM,48a0ebed-9b6e-4e73-866d-8eb2b8a9e86b
TATSURO MILLER,57c52fc6-a02c-4d32-872c-79874f7c6ff8
TAZ,ec489eaa-db5c-433b-9974-ce4febcf562d
TEH TARIK CREW,6d5cc9f1-0715-4e63-a137-a85ea135aaca
TERRA FIRMA,9bcc8cc0-a402-49d6-ae61-a2c556c68261
THAGATANEGRRA,c33b3669-2346-4dfb-a14f-1170664c320a
THAITANIUM,9b7f6e0f-86d4-412c-ac1c-709e4d5c772c
THE ARAB SUMMIT,a8642166-9c17-4904-a02a-6aa855fb3596
THE CARAVAN,ee45d377-afda-4b15-b8fa-591d9eea3e6a
THE COUP,846e89f6-6257-4371-a26d-de960a60bec5
THE D.E.Y.,01a85667-c8ff-40fa-9bb2-38e428d993de
THE DYNASTY,b14fd489-a835-4e1f-92c0-0cbaf0ad6c3e
THE FABULOUS CATS,3fe84352-9be3-4d60-8c57-923eae8f1ca9
THE GO! TEAM,8a396a9c-2e4f-47e2-a587-c26e93a0953f
THE GRAND NEGAZ,6078476c-6625-47f8-86cc-a3dec76eeaae
THE HERD,1f27b38b-eb34-4545-8d8c-f33b9015fa05
THE INFOMATICS,09630f39-1adc-48e1-a67b-f3ca576a92aa
THE JACKA,71ae037a-d95f-4bd7-aa9a-dd557a7d84ae
THE LONELY BISCUITS,00440461-23c6-45ec-a018-ecabe1460280
THE MITCHELL BROTHERS,65d3515b-0b13-4a33-846a-b87dd97c4414
THE MOODS,79142b9c-1e17-4caa-853c-1cd63e95445a
THE MOVEMENT,d3d767d2-7338-4237-89cb-43836eb15a83
THE MUSIC OF A. CRAZE,f9e20199-a8e4-405d-bc9b-8694d1d743ba
THE NARCICYST,88d4b5c6-c229-425d-8039-3fd0c0f74ad3
THE PASSENGERS,79bb1719-11e1-4960-8f24-d3fdc1b977ea
THE PSYCHO REALM,6531928e-692e-45f8-a7c5-8050e4d0573f
THE REBEL SCUM,574b0159-3bdc-4382-8f47-6cd2e2ea9e00
THE SLEEPWALK PROJECT,2bcc32ee-61a2-40a6-aa33-96a99e70a5ae
THE SOULQUARIANS,d01b0368-707a-4469-80e7-2a5aed5b9024
THE STOW,e5874ad4-92de-4c1b-935e-9de0e6d818c5
THE STREETS,6f607087-9c46-4bb2-a884-e4efc764554c
THE TERMINAL GENERATION,19efc978-2329-4a54-b9b7-c000fdddbdaa
THE TONGUE,10836b72-027e-423b-8648-bfe4d9a77c80
THINKADELIC,51cfdb07-3968-4cf5-a1ed-43159d776aa0
THOMASTEKNO,654f55f4-36b2-4dca-b3e1-188c757fb876
TIJUANA,b823c04d-0439-4926-b5ef-aa6349946b1e
TIMES NEUE ROMAN,6a809d91-c397-456a-a0ed-9c72765a0a7f
TIMOTHY MCKENZIE,507d4aec-2e01-4ca9-8cbb-e911498fb0ca
TINCHY STRYDER,9e2990ab-4d3d-4fb5-bd9b-1252440f043a
TINIE TEMPAH,3cce3d37-d44f-46a2-b1e3-cd7247d5015c
TOM MARLOW,e531c1a7-aa6e-4c7c-aae2-c319d262b47e
TOM YUM SAMURAI,a1f5b607-2619-4bab-8829-9c83d5b6b23f
TOMMY EVANS,9b7ec53c-dba9-4984-9ab8-7cb7f5b3fc12
TOO PHAT,fefc0114-a5ab-47c6-8032-a39b889866fd
TOO STRONG,863ea404-0977-4f9a-9851-0636bdbffb23
TOR CESAY,e28de1b7-68c8-4c11-beec-bceca4725567
TRIBEQA,592668d2-b3f1-4e98-aa1e-9923e0ff964f
TRIPDISZ,50cfe23a-6f8d-4d4e-a2d3-c69d2c88b916
TRIX,429bffec-2a35-426b-ac4d-fb3c931271fc
TROY CAKEMAN,9562616d-2fb9-45f2-8535-ac1d6e4a3008
TRUHVAS,d2e2aa37-ce14-4b5e-bdaa-9eb3e806ea8a
TRUTHOS MUFASA,ca2587cb-3839-424e-ab5e-7b64a79eff35
TTWWRRSS,b6afb3a7-58eb-43bc-b0ce-4cc4828d681c
TUKANG KATA,2b89b860-8206-4678-8646-19382719ce6e
TURREEKK,e232793c-0d62-4a44-bfb5-291dcd70e43b
TWISTED INSANE,898875fc-aeab-47fa-9f29-553989c06104
TWIZTID,cbf882cd-5fb3-4324-b212-32ed0b985ba8
TY,https://musicbrainz.org/doc/Edit_Types
TY LAW,7db0f14f-da15-461f-ab95-a05388e8e438
UNO,7be2a95d-5158-47aa-ac78-dfe299c4feb9
USEPHASAN,16d8e00f-ccd4-478c-8ac1-9c144f74b0d0
USMAAN,d1d26d3c-b217-40f7-87ad-e8da47fd4a65
VANDAL,7ef13ce7-d278-4d46-81c9-4919782cd4a0
VIBONICS,9dc452e6-4b9b-4cc6-8584-184cd639eeb3
VIRO THE VIRUS,34fb207c-a4c9-4043-8b25-a7714bb51db9
VISMAJOR,66a1f3d8-9f76-4ab8-a000-6b5b948271e6
VOODOO TRASH,91b78205-c958-4881-8079-bbd2dc700b84
WAQAS ALI,3d912820-8116-49b9-ba45-17f7ed45a0b0
WAY,936bf619-5364-4b73-af3c-df3a924c2717
WEBSTER DEATH,be8cf941-cfea-4c26-9cde-70efd06c25b6
WITCH HOUSE,56475e8b-8cd5-4ecb-93dd-5b12584534c4
WOLFPAK,5a51b6e8-bcce-4acf-aa68-94552f7be0c2
WONDAGURL,b432152b-ab35-40eb-916b-dc8d1559046b
WORDSMANIFEST,44588ed6-86a2-42cc-9dde-71c797ecbc4c
WRETCH 32,9a3b2d4a-2da4-49c6-9ab3-c680434dbabf
X-CLAN,5e2a533a-0d23-4b6b-9488-822f7e3b0b8e
X‐RAIDED,6c7aac91-d780-4c24-9700-590c69f1c8f9
X'SCAPISTS,f2117eff-0aa0-4d4b-b888-0e854a23323d
X'STATIX,b3836317-e8f4-4a72-86c6-d1f90e86b2d4
XLBARON,309662ca-747b-4eef-9771-0007986c532f
XPLODER,26d9bcc6-729d-45f6-9870-cce25a060528
YA-KYIM,4e439ba2-f6e8-4ef6-a0a5-0357abbbbc40
YABAMM,0592f783-16dd-4c20-a119-fa5d6039f002
YANDEL,3d291f48-a8be-4113-baad-c73618a7897d
YARAH BRAVO,5310241b-71e2-454e-8c04-6fd2f6a0f4e6
YARO,a8428c59-15b2-40c6-83f8-47bf7d835b8e
YEAR OF THE OX,179a37a9-4b4a-427b-8c01-8f3c0fe22b19
YEYO,b11a4cd7-be8d-4e26-bca9-fe381d4354e5
YG,6b1cf581-17a9-42c3-927b-d1e2797b1695
YIN TS'ANG,2a961ec3-e5b3-474d-9298-812da4051852
"YO, FLACO!",ea7c0541-8a01-4cec-af75-08dfe5a81ee9
YOGI B,12e97b1a-8814-4e91-92c3-24f7ec2e098d
YOUNG BRAISED,0a2e17d2-9d38-40e9-bf2c-bb9c35fc9c0d
YOUNG FATHERS,24aa5c20-a275-468a-93a9-b3d96b344b6c
YOUNG GUNZ,41762041-1e55-48c8-8f77-45e342e52ba9
YOUNG SAM,b0dcd33d-0f95-4b93-a3d2-846d5e5add48
YOUNGBLOOD BRASS BAND,31cb332f-4561-457b-9aa8-7983c7e7bca5
YOUSSOUPHA,6fabf3aa-1822-49f2-b6c7-57560464696f
Z-RO,36cf5c5e-14fb-42c0-a232-56bd449a81df
ZANE SMITH,547d3a7e-670a-419d-8b71-a5437dba33fd
ZAUNTEE,ad1eceb6-64f9-41d1-83c9-a980bedcebc2
ZED PEACE,9c3cec74-9791-42aa-993e-b5a267ccb44f
ZEN DEATH SQUAD,9e4f2e41-525a-46a3-b2d0-0beed068bbb7
ZIPPY KID,6b656576-9504-432e-823d-8920139db2f0
ZOO LEGACY,bba8ecbb-2e11-4f96-8e3b-028b59cb6a9f
ZOOTAK,e13be94f-6bb1-493d-a523-9400539fcfb4
ZU ND ODYOFILZ,1c56a6b7-b24c-4499-853b-1992696a2ab5
ZUGEZOGEN MASKULIN,5253c841-021b-4847-a80d-3821bc30bf0b
ΚΑΤΕΡΊΝΑ ΣΤΙΚΟΎΔΗ,bb742b56-3aac-4935-bbe9-96c32a688219
ΟΔΥΣΣΈΑΣ,7523d5ca-fab8-4546-b8dc-4a6430c73a93
ΡΑΨΩΔΌΣ ΦΙΛΌΛΟΓΟΣ,e93d78ac-bacc-4e14-bdac-675fd846d6c9
ДИСКОТЕКА АВАРИЯ,8a0efc57-d9ea-452a-b2ce-55cffc7a9784
КАРАНДАШ,89e9489f-a49d-4480-921d-43837ad73e67
МАЛЬЧИШНИК,f1617d3b-65a7-486b-8823-cb0f81a66312
НА ВІДМІНУ ВІД,b02e1770-7bc0-4a1c-861e-a61b8f5ece80
НЕНАВИСТЬ,68f2428a-1eca-4b09-b503-8c927c7375bf
С.Т.Д.К.,e6ea54ad-ebd6-4a1e-9e46-25cc430a056d
СЕРЁГА,8178a020-3825-418d-9c94-e9a103acb686
ТАЙНЫЙ ЗАГОВОР,08cb0596-e18d-4651-ab12-23fea5623410
Ю.Г.,485111e2-a1e8-4a46-bf3e-a073f005b28a
윤미래,d2faa4dd-f3fc-4aa9-aa9e-001826d6fdd2
摩斯特,37e9e19c-41a9-4345-a6c3-8a93f388ee65
焚巻,e0ab535f-ab9f-43fb-97bd-0705636a0651
50 CENT,8e68819d-71be-4e7d-b41d-f1df81b01d3f
A TRIBE CALLED QUEST,9689aa5a-4471-4fb4-9721-07cecda0fa9f
ADAM TENSTA,ecbfb0f0-7aef-4493-8341-a054c4bb23dd
AKALA,315856f7-2f28-4fb7-b2ac-cc019749da1d
BAD MEETS EVIL,87f27b14-cbd0-44ea-93a3-6fead5cb45e7
BASHY,9452e740-00f8-4941-9214-a0a6f265f2a8
BIG BROVAZ,49174736-2f92-48a1-841b-dff2ed74b835
BIZ MARKIE,48b48175-5ffd-49a2-88e2-ca84118544ca
BLACK STAR,02708fd6-0fe6-4738-a27d-0561ace8b4c6
BOOGIE DOWN PRODUCTIONS,ff7466a5-c538-4d2b-8450-54f11b20f2f4
BROTHER ALI,e0b267df-9e16-4fd3-abb2-b47e61e7a2aa
CHAOS,6217c9bd-a0e6-4ee4-83aa-c7357867b0ff
CHRIS BROWN,c234fa42-e6a6-443e-937e-2f4b073538a3
CHUCK D,88633ac3-c8e2-420f-8415-77ac56b3105f
CLINTON SPARKS,151852d3-ef53-432b-8817-6c3227cbde60
COMMON,c0a1179b-b14a-4d68-a3c1-1fdab16ed602
COURTS,64b4de86-1c59-47dd-9d8c-8d18e99f52ad
CUNNINLYNGUISTS,69c4cc43-8163-41c5-ac81-30946d27bb69
CYPRESS HILL,51508c1f-8d07-4a00-9cf1-26c570fe7b78
D12,9ab19acf-06d9-4c92-bd5a-8c945488d45b
DÄLEK,4f2c4842-f90f-476e-95d3-8e868ae4d745
DIDDY,cabb4fcf-4067-4ba5-908d-76ee66fcf0c6
DIZZEE RASCAL,1a99cc88-aea3-4fe3-96b9-20791667f65f
DJ KRUSH,38d16213-25ba-450d-8665-4e08548e62e3
DJ PREMIER,084e06f5-3c82-4b71-bd94-dd69e7bd515e
DMX,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8
DOG,1af89786-df38-4783-b3db-b2a5eaf4f81d
DOUG E. FRESH,029c683d-4e0f-4264-a563-ca7743b33b07
DYNAMITE DELUXE,a4da9933-1e43-483b-98d9-8b1a32a698ad
FIVA MC,c315e92d-007d-4b06-9a04-832e7f9eee87
FLOETRY,bd74fb1e-9cc5-46d2-ac64-d44c358db201
FREDDIE GIBBS,21645c31-fe1c-45a4-955c-3e172b12c3f9
FROST,a33dcd11-f2af-499b-8992-578068025334
FUGEES,ea321799-9b1d-4e74-a074-a5facf597d82
GORILLAZ,e21857d5-3256-4547-afb3-4b6ded592596
GRANT & TARA,43be5600-fb47-4176-a420-f24c88e80b38
HELTAH SKELTAH,c9f667d8-2da2-4aea-81cd-a42f3affc560
HERLÉO MUNTU,46057591-15f1-4d13-80f4-68b8085b2e22
ICE CUBE,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2
J. COLE,875203e1-8e58-4b86-8dcb-7190faf411c5
KANYE WEST,164f0d73-1234-4e2c-8743-d77bf2191051
KENY ARKANA,f97c4058-cc2b-43da-97e5-96bef7e55f40
KOOL G RAP,852665bd-7089-4119-a77d-251162346b4c
LIL’ KIM,bc1b5c95-e6d6-46b5-957a-5e8908b02c1e
LOST BOYZ,8b70d4d9-b3d3-4a99-8a95-96ee59f12140
LUDACRIS,0638ba22-040f-438d-83a5-9b670c4adaf5
LUMIDEE,0fc6441d-ee08-4088-8a70-1d6ed2ad5a35
LUPE FIASCO,cf15719f-51f9-4db8-a15d-5eed9664ce69
MADCHILD,9d952001-c886-4ed3-b971-568e79d83607
MARK RONSON,c3c82bdc-d9e7-4836-9746-c24ead47ca19
MC LYTE,fac552dc-55e5-498c-818a-c278f1e02a75
METHOD MAN,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d
MF DOOM,188711ed-c99b-439c-844a-ca831f63a727
MOBB DEEP,d75d1f08-bbb8-4eae-9877-399ca9121197
MONICA,af84073d-3b6d-4390-9d3f-bf65a91c824f
N.O.R.E.,812d3015-2f4c-4fa7-bd7d-30ec4beb2c82
N*E*R*D,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5
NELLY,811900b2-68fc-4d41-8bad-69b7a1f4d628
NICKI MINAJ,1036b808-f58c-4a3e-b461-a2c4492ecf1b
OBIE TRICE,c0f98b1d-1133-46d6-ab05-723a95cb5453
OL’ DIRTY BASTARD,d50548a0-3cfd-4d7a-964b-0aef6545d819
ORGANIZED KONFUSION,cd3f07e8-7047-418c-a325-d2028ee1b8a0
OUTKAST,73fdb566-a9b1-494c-9f32-51768ec9fd27
PEOPLE UNDER THE STAIRS,3dc00dcb-6106-43d1-b48d-21d236f53983
PETTER,798d2454-7c77-47b9-8891-ccc140b82796
PHAROAHE MONCH,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf
PRINCESS NOKIA,4b93ee9e-e39d-4036-9527-551b2236f5af
PUBLIC ENEMY,bf2e15d0-4b77-469e-bfb4-f8414415baca
Q. TONES,cd6c977f-d7dc-4486-8fb2-81d24a3071d7
R. KELLY,c2d25856-a09a-4d15-b404-77dd19c19e63
RUN‐D.M.C.,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0
SADGDA JAMAMA,2a9d656d-6fb8-4781-9e71-f37690e678f8
SAMY DELUXE,14aa9e32-c377-4dc6-9162-2e6c67a8eaf4
SANTIGOLD,97b20fe3-0924-4a5f-9955-d0b5c5f9587f
SCARFACE,7d0b6027-8132-4417-8c4c-ef0bbf9161c0
SEBASTIANOS KONSTINO,77a7192b-e81a-4a7f-af55-d83a3094d715
SHYNE,b85791db-53bf-4847-ae63-75f279afd36e
SWIZZ BEATZ,698ff525-ff51-4206-8f08-60a7458aab24
THE DIPLOMATS,a377902f-595f-4389-aecf-a2c98111293b
THE ROOTS,80b3cf5e-18fe-4c59-98c7-e5bb87210710
THE SUGARHILL GANG,336f2e14-b064-45c8-8b2a-01663a0bee64
TWENTY ONE PILOTS,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67
WILL SMITH,5bae7081-64ef-4473-825a-38d310deb14c
WU‐TANG CLAN,0febdcf7-4e1f-4661-9493-b40427de2c13
WYCLEF JEAN,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c
JAY STONES,fe85fb56-19c8-46a8-b6cd-e6728b1d37a3
JAY-Z,f82bcf78-5b69-4622-a5ef-73800768d9ac
SNOOP DOGG,f90e8b26-9e52-4669-a5c9-e28529c47894
